event_id,case_id,timestamp,event_type,user,device,source_ip,destination,process,severity,source,label,description
GEN0132-E3,GEN0132,2026-01-13 03:24:00,file_access,backup-svc,vm-54,10.0.1.108,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0132-E4,GEN0132,2026-01-13 03:05:00,analyst_note,backup-svc,vm-54,10.0.1.108,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0133-E1,GEN0133,2026-02-27 03:41:00,login_success,monitor-svc,workstation-13,10.0.6.240,vpn-gateway,vpn-client,medium,auth_log,benign,the monitor-svc account logs in at an odd early-morning hour
GEN0133-E2,GEN0133,2026-02-27 03:21:00,process_start,monitor-svc,workstation-13,10.0.6.240,workstation-13,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0133-E3,GEN0133,2026-02-27 03:50:00,file_access,monitor-svc,workstation-13,10.0.6.240,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0133-E4,GEN0133,2026-02-27 03:09:00,analyst_note,monitor-svc,workstation-13,10.0.6.240,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0134-E1,GEN0134,2026-03-25 03:30:00,login_success,backup-svc,laptop-46,10.0.8.180,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0134-E2,GEN0134,2026-03-25 03:28:00,process_start,backup-svc,laptop-46,10.0.8.180,laptop-46,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0134-E3,GEN0134,2026-03-25 03:39:00,file_access,backup-svc,laptop-46,10.0.8.180,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0134-E4,GEN0134,2026-03-25 03:00:00,analyst_note,backup-svc,laptop-46,10.0.8.180,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0135-E1,GEN0135,2026-03-18 03:38:00,login_success,backup-svc,laptop-42,10.0.4.215,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0135-E2,GEN0135,2026-03-18 03:33:00,process_start,backup-svc,laptop-42,10.0.4.215,laptop-42,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0135-E3,GEN0135,2026-03-18 03:27:00,file_access,backup-svc,laptop-42,10.0.4.215,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0135-E4,GEN0135,2026-03-18 03:07:00,analyst_note,backup-svc,laptop-42,10.0.4.215,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0136-E1,GEN0136,2026-04-14 03:50:00,login_success,monitor-svc,workstation-48,10.0.2.14,vpn-gateway,vpn-client,medium,auth_log,benign,the monitor-svc account logs in at an odd early-morning hour
GEN0136-E2,GEN0136,2026-04-14 03:39:00,process_start,monitor-svc,workstation-48,10.0.2.14,workstation-48,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0136-E3,GEN0136,2026-04-14 03:29:00,file_access,monitor-svc,workstation-48,10.0.2.14,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0136-E4,GEN0136,2026-04-14 03:04:00,analyst_note,monitor-svc,workstation-48,10.0.2.14,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0137-E1,GEN0137,2026-09-19 01:45:00,login_success,backup-svc,vm-86,10.0.1.163,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0137-E2,GEN0137,2026-09-19 01:09:00,process_start,backup-svc,vm-86,10.0.1.163,vm-86,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0137-E3,GEN0137,2026-09-19 01:18:00,file_access,backup-svc,vm-86,10.0.1.163,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0137-E4,GEN0137,2026-09-19 01:27:00,analyst_note,backup-svc,vm-86,10.0.1.163,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0138-E1,GEN0138,2026-11-22 01:33:00,login_success,backup-svc,server-40,10.0.7.49,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0138-E2,GEN0138,2026-11-22 01:23:00,process_start,backup-svc,server-40,10.0.7.49,server-40,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0138-E3,GEN0138,2026-11-22 01:04:00,file_access,backup-svc,server-40,10.0.7.49,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0138-E4,GEN0138,2026-11-22 01:33:00,analyst_note,backup-svc,server-40,10.0.7.49,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0139-E1,GEN0139,2026-11-13 02:16:00,login_success,sync-svc,laptop-59,10.0.8.13,vpn-gateway,vpn-client,medium,auth_log,benign,the sync-svc account logs in at an odd early-morning hour
GEN0139-E2,GEN0139,2026-11-13 02:47:00,process_start,sync-svc,laptop-59,10.0.8.13,laptop-59,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0139-E3,GEN0139,2026-11-13 02:01:00,file_access,sync-svc,laptop-59,10.0.8.13,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0139-E4,GEN0139,2026-11-13 02:22:00,analyst_note,sync-svc,laptop-59,10.0.8.13,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0140-E1,GEN0140,2026-10-24 02:08:00,login_success,backup-svc,server-40,10.0.2.199,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0140-E2,GEN0140,2026-10-24 02:02:00,process_start,backup-svc,server-40,10.0.2.199,server-40,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0140-E3,GEN0140,2026-10-24 02:22:00,file_access,backup-svc,server-40,10.0.2.199,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0140-E4,GEN0140,2026-10-24 02:34:00,analyst_note,backup-svc,server-40,10.0.2.199,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0141-E1,GEN0141,2026-12-16 03:11:00,login_success,monitor-svc,workstation-97,10.0.8.253,vpn-gateway,vpn-client,medium,auth_log,benign,the monitor-svc account logs in at an odd early-morning hour
GEN0141-E2,GEN0141,2026-12-16 03:51:00,process_start,monitor-svc,workstation-97,10.0.8.253,workstation-97,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0141-E3,GEN0141,2026-12-16 03:08:00,file_access,monitor-svc,workstation-97,10.0.8.253,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0141-E4,GEN0141,2026-12-16 03:04:00,analyst_note,monitor-svc,workstation-97,10.0.8.253,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0142-E1,GEN0142,2026-01-26 01:56:00,login_success,sync-svc,vm-14,10.0.5.53,vpn-gateway,vpn-client,medium,auth_log,benign,the sync-svc account logs in at an odd early-morning hour
GEN0142-E2,GEN0142,2026-01-26 01:02:00,process_start,sync-svc,vm-14,10.0.5.53,vm-14,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0142-E3,GEN0142,2026-01-26 01:20:00,file_access,sync-svc,vm-14,10.0.5.53,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0142-E4,GEN0142,2026-01-26 01:19:00,analyst_note,sync-svc,vm-14,10.0.5.53,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0143-E1,GEN0143,2026-01-25 03:12:00,login_success,sync-svc,vm-79,10.0.8.66,vpn-gateway,vpn-client,medium,auth_log,benign,the sync-svc account logs in at an odd early-morning hour
GEN0143-E2,GEN0143,2026-01-25 03:18:00,process_start,sync-svc,vm-79,10.0.8.66,vm-79,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0143-E3,GEN0143,2026-01-25 03:22:00,file_access,sync-svc,vm-79,10.0.8.66,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0143-E4,GEN0143,2026-01-25 03:55:00,analyst_note,sync-svc,vm-79,10.0.8.66,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0144-E1,GEN0144,2026-06-14 02:47:00,login_success,backup-svc,server-44,10.0.2.206,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0144-E2,GEN0144,2026-06-14 02:28:00,process_start,backup-svc,server-44,10.0.2.206,server-44,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0144-E3,GEN0144,2026-06-14 02:57:00,file_access,backup-svc,server-44,10.0.2.206,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0144-E4,GEN0144,2026-06-14 02:24:00,analyst_note,backup-svc,server-44,10.0.2.206,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0145-E1,GEN0145,2026-09-09 01:46:00,login_success,monitor-svc,workstation-73,10.0.8.96,vpn-gateway,vpn-client,medium,auth_log,benign,the monitor-svc account logs in at an odd early-morning hour
GEN0145-E2,GEN0145,2026-09-09 01:27:00,process_start,monitor-svc,workstation-73,10.0.8.96,workstation-73,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0145-E3,GEN0145,2026-09-09 01:05:00,file_access,monitor-svc,workstation-73,10.0.8.96,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0145-E4,GEN0145,2026-09-09 01:27:00,analyst_note,monitor-svc,workstation-73,10.0.8.96,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0146-E1,GEN0146,2026-02-03 02:42:00,login_success,sync-svc,workstation-79,10.0.5.84,vpn-gateway,vpn-client,medium,auth_log,benign,the sync-svc account logs in at an odd early-morning hour
GEN0146-E2,GEN0146,2026-02-03 02:18:00,process_start,sync-svc,workstation-79,10.0.5.84,workstation-79,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0146-E3,GEN0146,2026-02-03 02:19:00,file_access,sync-svc,workstation-79,10.0.5.84,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0146-E4,GEN0146,2026-02-03 02:28:00,analyst_note,sync-svc,workstation-79,10.0.5.84,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0147-E1,GEN0147,2026-08-02 03:55:00,login_success,sync-svc,vm-31,10.0.8.91,vpn-gateway,vpn-client,medium,auth_log,benign,the sync-svc account logs in at an odd early-morning hour
GEN0147-E2,GEN0147,2026-08-02 03:58:00,process_start,sync-svc,vm-31,10.0.8.91,vm-31,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0147-E3,GEN0147,2026-08-02 03:22:00,file_access,sync-svc,vm-31,10.0.8.91,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0147-E4,GEN0147,2026-08-02 03:39:00,analyst_note,sync-svc,vm-31,10.0.8.91,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0148-E1,GEN0148,2026-11-21 02:23:00,login_success,monitor-svc,server-91,10.0.1.21,vpn-gateway,vpn-client,medium,auth_log,benign,the monitor-svc account logs in at an odd early-morning hour
GEN0148-E2,GEN0148,2026-11-21 02:32:00,process_start,monitor-svc,server-91,10.0.1.21,server-91,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0148-E3,GEN0148,2026-11-21 02:51:00,file_access,monitor-svc,server-91,10.0.1.21,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0148-E4,GEN0148,2026-11-21 02:47:00,analyst_note,monitor-svc,server-91,10.0.1.21,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0149-E1,GEN0149,2026-10-22 02:02:00,login_success,sync-svc,workstation-13,10.0.3.219,vpn-gateway,vpn-client,medium,auth_log,benign,the sync-svc account logs in at an odd early-morning hour
GEN0149-E2,GEN0149,2026-10-22 02:08:00,process_start,sync-svc,workstation-13,10.0.3.219,workstation-13,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0149-E3,GEN0149,2026-10-22 02:04:00,file_access,sync-svc,workstation-13,10.0.3.219,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0149-E4,GEN0149,2026-10-22 02:15:00,analyst_note,sync-svc,workstation-13,10.0.3.219,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0150-E1,GEN0150,2026-10-02 03:09:00,login_success,sync-svc,server-56,10.0.7.245,vpn-gateway,vpn-client,medium,auth_log,benign,the sync-svc account logs in at an odd early-morning hour
GEN0150-E2,GEN0150,2026-10-02 03:43:00,process_start,sync-svc,server-56,10.0.7.245,server-56,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0150-E3,GEN0150,2026-10-02 03:28:00,file_access,sync-svc,server-56,10.0.7.245,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0150-E4,GEN0150,2026-10-02 03:23:00,analyst_note,sync-svc,server-56,10.0.7.245,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0151-E1,GEN0151,2026-06-13 02:41:00,login_success,monitor-svc,vm-19,10.0.3.137,vpn-gateway,vpn-client,medium,auth_log,benign,the monitor-svc account logs in at an odd early-morning hour
GEN0151-E2,GEN0151,2026-06-13 02:17:00,process_start,monitor-svc,vm-19,10.0.3.137,vm-19,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0151-E3,GEN0151,2026-06-13 02:15:00,file_access,monitor-svc,vm-19,10.0.3.137,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0151-E4,GEN0151,2026-06-13 02:07:00,analyst_note,monitor-svc,vm-19,10.0.3.137,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0152-E1,GEN0152,2026-09-04 02:49:00,login_success,backup-svc,workstation-73,10.0.7.235,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0152-E2,GEN0152,2026-09-04 02:16:00,process_start,backup-svc,workstation-73,10.0.7.235,workstation-73,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0152-E3,GEN0152,2026-09-04 02:45:00,file_access,backup-svc,workstation-73,10.0.7.235,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0152-E4,GEN0152,2026-09-04 02:28:00,analyst_note,backup-svc,workstation-73,10.0.7.235,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0153-E1,GEN0153,2026-02-05 01:28:00,login_success,backup-svc,server-98,10.0.8.53,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0153-E2,GEN0153,2026-02-05 01:11:00,process_start,backup-svc,server-98,10.0.8.53,server-98,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0153-E3,GEN0153,2026-02-05 01:57:00,file_access,backup-svc,server-98,10.0.8.53,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0153-E4,GEN0153,2026-02-05 01:45:00,analyst_note,backup-svc,server-98,10.0.8.53,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0154-E1,GEN0154,2026-06-23 01:35:00,login_success,monitor-svc,laptop-97,10.0.6.172,vpn-gateway,vpn-client,medium,auth_log,benign,the monitor-svc account logs in at an odd early-morning hour
GEN0154-E2,GEN0154,2026-06-23 01:34:00,process_start,monitor-svc,laptop-97,10.0.6.172,laptop-97,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0154-E3,GEN0154,2026-06-23 01:18:00,file_access,monitor-svc,laptop-97,10.0.6.172,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0154-E4,GEN0154,2026-06-23 01:57:00,analyst_note,monitor-svc,laptop-97,10.0.6.172,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0155-E1,GEN0155,2026-06-17 01:07:00,login_success,monitor-svc,workstation-91,10.0.3.205,vpn-gateway,vpn-client,medium,auth_log,benign,the monitor-svc account logs in at an odd early-morning hour
GEN0155-E2,GEN0155,2026-06-17 01:12:00,process_start,monitor-svc,workstation-91,10.0.3.205,workstation-91,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0155-E3,GEN0155,2026-06-17 01:50:00,file_access,monitor-svc,workstation-91,10.0.3.205,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0155-E4,GEN0155,2026-06-17 01:08:00,analyst_note,monitor-svc,workstation-91,10.0.3.205,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0156-E1,GEN0156,2026-10-12 02:51:00,login_success,backup-svc,vm-13,10.0.6.143,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0156-E2,GEN0156,2026-10-12 02:35:00,process_start,backup-svc,vm-13,10.0.6.143,vm-13,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0156-E3,GEN0156,2026-10-12 02:08:00,file_access,backup-svc,vm-13,10.0.6.143,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0156-E4,GEN0156,2026-10-12 02:39:00,analyst_note,backup-svc,vm-13,10.0.6.143,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0157-E1,GEN0157,2026-12-16 03:26:00,login_success,backup-svc,laptop-49,10.0.7.185,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0157-E2,GEN0157,2026-12-16 03:49:00,process_start,backup-svc,laptop-49,10.0.7.185,laptop-49,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0157-E3,GEN0157,2026-12-16 03:26:00,file_access,backup-svc,laptop-49,10.0.7.185,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0157-E4,GEN0157,2026-12-16 03:52:00,analyst_note,backup-svc,laptop-49,10.0.7.185,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0158-E1,GEN0158,2026-02-15 02:43:00,login_success,sync-svc,laptop-26,10.0.6.166,vpn-gateway,vpn-client,medium,auth_log,benign,the sync-svc account logs in at an odd early-morning hour
GEN0158-E2,GEN0158,2026-02-15 02:33:00,process_start,sync-svc,laptop-26,10.0.6.166,laptop-26,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0158-E3,GEN0158,2026-02-15 02:22:00,file_access,sync-svc,laptop-26,10.0.6.166,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0158-E4,GEN0158,2026-02-15 02:08:00,analyst_note,sync-svc,laptop-26,10.0.6.166,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0159-E1,GEN0159,2026-01-27 01:33:00,login_success,sync-svc,workstation-26,10.0.7.130,vpn-gateway,vpn-client,medium,auth_log,benign,the sync-svc account logs in at an odd early-morning hour
GEN0159-E2,GEN0159,2026-01-27 01:09:00,process_start,sync-svc,workstation-26,10.0.7.130,workstation-26,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0159-E3,GEN0159,2026-01-27 01:19:00,file_access,sync-svc,workstation-26,10.0.7.130,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0159-E4,GEN0159,2026-01-27 01:10:00,analyst_note,sync-svc,workstation-26,10.0.7.130,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
GEN0160-E1,GEN0160,2026-09-10 01:16:00,login_success,backup-svc,server-38,10.0.6.244,vpn-gateway,vpn-client,medium,auth_log,benign,the backup-svc account logs in at an odd early-morning hour
GEN0160-E2,GEN0160,2026-09-10 01:12:00,process_start,backup-svc,server-38,10.0.6.244,server-38,agent.exe,medium,endpoint_log,benign,a background process starts shortly after login
GEN0160-E3,GEN0160,2026-09-10 01:40:00,file_access,backup-svc,server-38,10.0.6.244,shared-drive,agent.exe,medium,file_audit_log,benign,files are touched as part of a routine-looking job
GEN0160-E4,GEN0160,2026-09-10 01:35:00,analyst_note,backup-svc,server-38,10.0.6.244,n/a,n/a,low,analyst_notes,context,no one on the team can immediately confirm the schedule for this
